Iterator T GF Best_GF
1069 8.99377 24765 24765
1070 8.99377 24765 24765
1071 8.98478 24765 24765
1072 8.98478 24765 24765
1073 8.98478 24765 24765
1074 8.98478 24765 24765
1075 8.98478 24765 24765
1076 8.98478 24765 24765
1077 8.98478 24765 24765
1078 8.98478 24765 24765
1079 8.98478 24765 24765
1080 8.98478 24765 24765
1081 8.97579 24765 24765
1082 8.97579 24765 24765
1083 8.97579 24765 24765
1084 8.97579 24765 24765
1085 8.97579 24765 24765
1086 8.97579 24765 24765
1087 8.97579 24765 24765
1088 8.97579 24765 24765
1089 8.97579 24765 24765
1090 8.97579 24765 24765
1091 8.96682 24765 24765
1092 8.96682 24765 24765
1093 8.96682 24765 24765
1094 8.96682 24765 24765
1095 8.96682 24765 24765
1096 8.96682 24765 24765
1097 8.96682 24765 24765
1098 8.96682 24765 24765
1099 8.96682 24765 24765
1100 8.96682 24765 24765
1101 8.95785 24765 24765
1102 8.95785 24765 24765
1103 8.95785 24765 24765
1104 8.95785 24765 24765
1105 8.95785 24765 24765
1106 8.95785 24765 24765
1107 8.95785 24765 24765
1108 8.95785 24765 24765
1109 8.95785 24765 24765
1110 8.95785 24765 24765
1111 8.94889 24765 24765
1112 8.94889 24765 24765
1113 8.94889 24765 24765
1114 8.94889 24765 24765
1115 8.94889 24765 24765
1116 8.94889 24765 24765
1117 8.94889 24765 24765
1118 8.94889 24765 24765
1119 8.94889 24765 24765
1120 8.94889 24765 24765
1121 8.93994 24765 24765
1122 8.93994 24765 24765
1123 8.93994 24765 24765
1124 8.93994 24765 24765
1125 8.93994 24765 24765
1126 8.93994 24765 24765
1127 8.93994 24765 24765
1128 8.93994 24765 24765
1129 8.93994 24765 24765
1130 8.93994 24765 24765
1131 8.931 24765 24765
1132 8.931 24765 24765
1133 8.931 24765 24765
1134 8.931 24765 24765
1135 8.931 24765 24765
1136 8.931 24765 24765
1137 8.931 24765 24765
1138 8.931 24765 24765
1139 8.931 24765 24765
1140 8.931 24765 24765
1141 8.92207 24765 24765
1142 8.92207 24765 24765
1143 8.92207 24765 24765
1144 8.92207 24765 24765
1145 8.92207 24765 24765
1146 8.92207 24765 24765
1147 8.92207 24765 24765
1148 8.92207 24765 24765
1149 8.92207 24765 24765
1150 8.92207 24765 24765
1151 8.91315 24765 24765
1152 8.91315 24765 24765
1153 8.91315 24765 24765
1154 8.91315 24765 24765
1155 8.91315 24765 24765
1156 8.91315 24765 24765
1157 8.91315 24765 24765
1158 8.91315 24765 24765
1159 8.91315 24765 24765
1160 8.91315 24765 24765
1161 8.90424 24765 24765
1162 8.90424 24765 24765
1163 8.90424 24765 24765
1164 8.90424 24765 24765
1165 8.90424 24765 24765
1166 8.90424 24765 24765
1167 8.90424 24765 24765
1168 8.90424 24765 24765
1169 8.90424 24765 24765
1170 8.90424 24765 24765
1171 8.89533 24765 24765
1172 8.89533 24765 24765
1173 8.89533 24765 24765
1174 8.89533 24765 24765
1175 8.89533 24765 24765
1176 8.89533 24765 24765
1177 8.89533 24765 24765
1178 8.89533 24765 24765
1179 8.89533 24765 24765
1180 8.89533 24765 24765
1181 8.88644 24765 24765
1182 8.88644 24765 24765
1183 8.88644 24765 24765
1184 8.88644 24765 24765
1185 8.88644 24765 24765
1186 8.88644 24765 24765
1187 8.88644 24765 24765
1188 8.88644 24765 24765
1189 8.88644 24765 24765
1190 8.88644 24765 24765
1191 8.87755 24765 24765
1192 8.87755 24765 24765
1193 8.87755 24765 24765
1194 8.87755 24765 24765
1195 8.87755 24765 24765
1196 8.87755 24765 24765
1197 8.87755 24765 24765
1198 8.87755 24765 24765
1199 8.87755 24765 24765
1200 8.87755 24765 24765
1201 8.86867 24765 24765
1202 8.86867 24765 24765
1203 8.86867 24765 24765
1204 8.86867 24765 24765
1205 8.86867 24765 24765
1206 8.86867 24765 24765
1207 8.86867 24765 24765
1208 8.86867 24765 24765
1209 8.86867 24765 24765
1210 8.86867 24765 24765
1211 8.8598 24765 24765
1212 8.8598 24765 24765
1213 8.8598 24765 24765
1214 8.8598 24765 24765
1215 8.8598 24765 24765
1216 8.8598 24765 24765
1217 8.8598 24765 24765
1218 8.8598 24765 24765
1219 8.8598 24765 24765
1220 8.8598 24765 24765
1221 8.85094 24765 24765
1222 8.85094 24765 24765
1223 8.85094 24765 24765
1224 8.85094 24765 24765
1225 8.85094 24765 24765
1226 8.85094 24765 24765
1227 8.85094 24765 24765
1228 8.85094 24765 24765
1229 8.85094 24765 24765
1230 8.85094 24765 24765
1231 8.84209 24765 24765
1232 8.84209 24765 24765
1233 8.84209 24765 24765
1234 8.84209 24765 24765
1235 8.84209 24765 24765
1236 8.84209 24765 24765
1237 8.84209 24765 24765
1238 8.84209 24765 24765
1239 8.84209 24765 24765
1240 8.84209 24765 24765
1241 8.83325 24765 24765
1242 8.83325 24765 24765
1243 8.83325 24765 24765
1244 8.83325 24765 24765
1245 8.83325 24765 24765
1246 8.83325 24765 24765
1247 8.83325 24765 24765
1248 8.83325 24765 24765
1249 8.83325 24765 24765
1250 8.83325 24765 24765
1251 8.82442 24765 24765
1252 8.82442 24765 24765
1253 8.82442 24765 24765
1254 8.82442 24765 24765
1255 8.82442 24765 24765
1256 8.82442 24765 24765
1257 8.82442 24765 24765
1258 8.82442 24765 24765
1259 8.82442 24765 24765
1260 8.82442 24765 24765
1261 8.81559 24765 24765
1262 8.81559 24765 24765
1263 8.81559 24765 24765
1264 8.81559 24765 24765
1265 8.81559 24765 24765
1266 8.81559 24765 24765
1267 8.81559 24765 24765
1268 8.81559 24765 24765
1269 8.81559 24765 24765
1270 8.81559 24765 24765
1271 8.80678 24765 24765
1272 8.80678 24765 24765
1273 8.80678 24765 24765
1274 8.80678 24765 24765
1275 8.80678 24765 24765
1276 8.80678 24765 24765
1277 8.80678 24765 24765
1278 8.80678 24765 24765
1279 8.80678 24765 24765
1280 8.80678 24765 24765
1281 8.79797 24765 24765
1282 8.79797 24765 24765
1283 8.79797 24765 24765
1284 8.79797 24765 24765
1285 8.79797 24765 24765
1286 8.79797 24765 24765
1287 8.79797 24765 24765
1288 8.79797 24765 24765
1289 8.79797 24765 24765
1290 8.79797 24765 24765
1291 8.78917 24765 24765
1292 8.78917 24765 24765
1293 8.78917 24765 24765
1294 8.78917 24765 24765
1295 8.78917 24765 24765
1296 8.78917 24765 24765
1297 8.78917 24765 24765
1298 8.78917 24765 24765
1299 8.78917 24765 24765
1300 8.78917 24765 24765
1301 8.78038 24765 24765
1302 8.78038 24765 24765
1303 8.78038 24765 24765
1304 8.78038 24765 24765
1305 8.78038 24765 24765
1306 8.78038 24765 24765
1307 8.78038 24765 24765
1308 8.78038 24765 24765
1309 8.78038 24765 24765
1310 8.78038 24765 24765
1311 8.7716 24765 24765
1312 8.7716 24765 24765
1313 8.7716 24765 24765
1314 8.7716 24765 24765
1315 8.7716 24765 24765
1316 8.7716 24765 24765
1317 8.7716 24765 24765
1318 8.7716 24765 24765
1319 8.7716 24765 24765
1320 8.7716 24765 24765
1321 8.76283 24765 24765
1322 8.76283 24765 24765
1323 8.76283 24765 24765
1324 8.76283 24765 24765
1325 8.76283 24765 24765
1326 8.76283 24765 24765
1327 8.76283 24765 24765
1328 8.76283 24765 24765
1329 8.76283 24765 24765
1330 8.76283 24765 24765
1331 8.75407 24765 24765
1332 8.75407 24765 24765
1333 8.75407 24765 24765
1334 8.75407 24765 24765
1335 8.75407 24765 24765
1336 8.75407 24765 24765
1337 8.75407 24765 24765
1338 8.75407 24765 24765
1339 8.75407 24765 24765
1340 8.75407 24765 24765
1341 8.74531 24765 24765
1342 8.74531 24765 24765
1343 8.74531 24765 24765
1344 8.74531 24765 24765
1345 8.74531 24765 24765
1346 8.74531 24765 24765
1347 8.74531 24765 24765
1348 8.74531 24765 24765
1349 8.74531 24765 24765
1350 8.74531 24765 24765
1351 8.73657 24765 24765
1352 8.73657 24765 24765
1353 8.73657 24765 24765
1354 8.73657 24765 24765
1355 8.73657 24765 24765
1356 8.73657 24765 24765
1357 8.73657 24765 24765
1358 8.73657 24765 24765
1359 8.73657 24765 24765
1360 8.73657 24765 24765
1361 8.72783 24765 24765
1362 8.72783 24765 24765
1363 8.72783 24765 24765
1364 8.72783 24765 24765
1365 8.72783 24765 24765
1366 8.72783 24765 24765
1367 8.72783 24765 24765
1368 8.72783 24765 24765
1369 8.72783 24765 24765
1370 8.72783 24765 24765
1371 8.7191 24765 24765
1372 8.7191 24765 24765
1373 8.7191 24765 24765
1374 8.7191 24765 24765
1375 8.7191 24765 24765
1376 8.7191 24765 24765
1377 8.7191 24765 24765
1378 8.7191 24765 24765
1379 8.7191 24765 24765
1380 8.7191 24765 24765
1381 8.71039 24765 24765
1382 8.71039 24765 24765
1383 8.71039 24765 24765
1384 8.71039 24765 24765
1385 8.71039 24765 24765
1386 8.71039 24765 24765
1387 8.71039 24765 24765
1388 8.71039 24765 24765
1389 8.71039 24765 24765
1390 8.71039 24765 24765
1391 8.70168 24765 24765
1392 8.70168 24765 24765
1393 8.70168 24765 24765
1394 8.70168 24765 24765
1395 8.70168 24765 24765
1396 8.70168 24765 24765
1397 8.70168 24765 24765
1398 8.70168 24765 24765
1399 8.70168 24765 24765
1400 8.70168 24765 24765
1401 8.69297 24765 24765
1402 8.69297 24765 24765
1403 8.69297 24765 24765
1404 8.69297 24765 24765
1405 8.69297 24765 24765
1406 8.69297 24765 24765
1407 8.69297 24765 24765
1408 8.69297 24765 24765
1409 8.69297 24765 24765
1410 8.69297 24765 24765
1411 8.68428 24765 24765
1412 8.68428 24765 24765
1413 8.68428 24765 24765
1414 8.68428 24765 24765
1415 8.68428 24765 24765
1416 8.68428 24765 24765
1417 8.68428 24765 24765
1418 8.68428 24765 24765
1419 8.68428 24765 24765
1420 8.68428 24765 24765
1421 8.6756 24765 24765
1422 8.6756 24765 24765
1423 8.6756 24765 24765
1424 8.6756 24765 24765
1425 8.6756 24765 24765
1426 8.6756 24765 24765
1427 8.6756 24765 24765
1428 8.6756 24765 24765
1429 8.6756 24765 24765
1430 8.6756 24765 24765
1431 8.66692 24765 24765
1432 8.66692 24765 24765
1433 8.66692 24765 24765
1434 8.66692 24765 24765
1435 8.66692 24765 24765
1436 8.66692 24765 24765
1437 8.66692 24765 24765
1438 8.66692 24765 24765
1439 8.66692 24765 24765
1440 8.66692 24765 24765
1441 8.65825 24765 24765
1442 8.65825 24765 24765
1443 8.65825 24765 24765
1444 8.65825 24765 24765
1445 8.65825 24765 24765
1446 8.65825 24765 24765
1447 8.65825 24765 24765
1448 8.65825 24765 24765
1449 8.65825 24765 24765
1450 8.65825 24765 24765
1451 8.6496 24765 24765
1452 8.6496 24765 24765
1453 8.6496 24765 24765
1454 8.6496 24765 24765
1455 8.6496 24765 24765
1456 8.6496 24765 24765
1457 8.6496 24765 24765
1458 8.6496 24765 24765
1459 8.6496 24765 24765
1460 8.6496 24765 24765
1461 8.64095 24765 24765
1462 8.64095 24765 24765
1463 8.64095 24765 24765
1464 8.64095 24765 24765
1465 8.64095 24765 24765
1466 8.64095 24765 24765
1467 8.64095 24765 24765
1468 8.64095 24765 24765
1469 8.64095 24765 24765
1470 8.64095 24765 24765
1471 8.6323 24765 24765
1472 8.6323 24765 24765
1473 8.6323 24765 24765
1474 8.6323 24765 24765
1475 8.6323 24765 24765
1476 8.6323 24765 24765
1477 8.6323 24765 24765
1478 8.6323 24765 24765
1479 8.6323 24765 24765
1480 8.6323 24765 24765
1481 8.62367 24765 24765
1482 8.62367 24765 24765
1483 8.62367 24765 24765
1484 8.62367 24765 24765
1485 8.62367 24765 24765
1486 8.62367 24765 24765
1487 8.62367 24765 24765
1488 8.62367 24765 24765
1489 8.62367 24765 24765
1490 8.62367 24765 24765
1491 8.61505 24765 24765
1492 8.61505 24765 24765
1493 8.61505 24765 24765
1494 8.61505 24765 24765
1495 8.61505 24765 24765
1496 8.61505 24765 24765
1497 8.61505 24765 24765
1498 8.61505 24765 24765
1499 8.61505 24765 24765
1500 8.61505 24765 24765
1501 8.60643 24765 24765
1502 8.60643 24765 24765
1503 8.60643 24765 24765
1504 8.60643 24765 24765
1505 8.60643 24765 24765
1506 8.60643 24765 24765
1507 8.60643 24765 24765
1508 8.60643 24765 24765
1509 8.60643 24765 24765
1510 8.60643 24765 24765
1511 8.59783 24765 24765
1512 8.59783 24765 24765
1513 8.59783 24765 24765
1514 8.59783 24765 24765
1515 8.59783 24765 24765
1516 8.59783 24765 24765
1517 8.59783 24765 24765
1518 8.59783 24765 24765
1519 8.59783 24765 24765
1520 8.59783 24765 24765
1521 8.58923 24765 24765
1522 8.58923 24765 24765
1523 8.58923 24765 24765
1524 8.58923 24765 24765
1525 8.58923 24765 24765
1526 8.58923 24765 24765
1527 8.58923 24765 24765
1528 8.58923 24765 24765
1529 8.58923 24765 24765
1530 8.58923 24765 24765
1531 8.58064 24765 24765
1532 8.58064 24765 24765
1533 8.58064 24765 24765
1534 8.58064 24765 24765
1535 8.58064 24765 24765
1536 8.58064 24765 24765
1537 8.58064 24765 24765
1538 8.58064 24765 24765
1539 8.58064 24765 24765
1540 8.58064 24765 24765
1541 8.57206 24765 24765
1542 8.57206 24765 24765
1543 8.57206 24765 24765
1544 8.57206 24765 24765
1545 8.57206 24765 24765
1546 8.57206 24765 24765
1547 8.57206 24765 24765
1548 8.57206 24765 24765
1549 8.57206 24765 24765
1550 8.57206 24765 24765
1551 8.56349 24765 24765
1552 8.56349 24765 24765
1553 8.56349 24765 24765
1554 8.56349 24765 24765
1555 8.56349 24765 24765
1556 8.56349 24765 24765
1557 8.56349 24765 24765
1558 8.56349 24765 24765
1559 8.56349 24765 24765
1560 8.56349 24765 24765
1561 8.55492 24765 24765
1562 8.55492 24765 24765
1563 8.55492 24765 24765
1564 8.55492 24765 24765
1565 8.55492 24765 24765
1566 8.55492 24765 24765
1567 8.55492 24765 24765
1568 8.55492 24765 24765
1569 8.55492 24765 24765
1570 8.55492 24765 24765
1571 8.54637 24765 24765
1572 8.54637 24765 24765
1573 8.54637 24765 24765
1574 8.54637 24765 24765
1575 8.54637 24765 24765
1576 8.54637 24765 24765
1577 8.54637 24765 24765
1578 8.54637 24765 24765
1579 8.54637 24765 24765
1580 8.54637 24765 24765
1581 8.53782 24765 24765
1582 8.53782 24765 24765
1583 8.53782 24765 24765
1584 8.53782 24765 24765
1585 8.53782 24765 24765
1586 8.53782 24765 24765
1587 8.53782 24765 24765
1588 8.53782 24765 24765
1589 8.53782 24765 24765
1590 8.53782 24765 24765
1591 8.52929 24765 24765
1592 8.52929 24765 24765
1593 8.52929 24765 24765
1594 8.52929 24765 24765
1595 8.52929 24765 24765
1596 8.52929 24765 24765
1597 8.52929 24765 24765
1598 8.52929 24765 24765
1599 8.52929 24765 24765
1600 8.52929 24765 24765
1601 8.52076 24765 24765
1602 8.52076 24765 24765
1603 8.52076 24765 24765
1604 8.52076 24765 24765
1605 8.52076 24765 24765
1606 8.52076 24765 24765
1607 8.52076 24765 24765
1608 8.52076 24765 24765
1609 8.52076 24765 24765
1610 8.52076 24765 24765
1611 8.51223 24765 24765
1612 8.51223 24765 24765
1613 8.51223 24765 24765
1614 8.51223 24765 24765
1615 8.51223 24765 24765
1616 8.51223 24765 24765
1617 8.51223 24765 24765
1618 8.51223 24765 24765
1619 8.51223 24765 24765
1620 8.51223 24765 24765
1621 8.50372 24765 24765
1622 8.50372 24765 24765
1623 8.50372 24765 24765
1624 8.50372 24765 24765
1625 8.50372 24765 24765
1626 8.50372 24765 24765
1627 8.50372 24765 24765
1628 8.50372 24765 24765
1629 8.50372 24765 24765
1630 8.50372 24765 24765
1631 8.49522 24765 24765
1632 8.49522 24765 24765
1633 8.49522 24765 24765
1634 8.49522 24765 24765
1635 8.49522 24765 24765
1636 8.49522 24765 24765
1637 8.49522 24765 24765
1638 8.49522 24765 24765
1639 8.49522 24765 24765
1640 8.49522 24765 24765
1641 8.48672 24765 24765
1642 8.48672 24765 24765
1643 8.48672 24765 24765
1644 8.48672 24765 24765
1645 8.48672 24765 24765
1646 8.48672 24765 24765
1647 8.48672 24765 24765
1648 8.48672 24765 24765
1649 8.48672 24765 24765
1650 8.48672 24765 24765
1651 8.47824 24765 24765
1652 8.47824 24765 24765
1653 8.47824 24765 24765
1654 8.47824 24765 24765
1655 8.47824 24765 24765
1656 8.47824 24765 24765
1657 8.47824 24765 24765
1658 8.47824 24765 24765
1659 8.47824 24765 24765
1660 8.47824 24765 24765
1661 8.46976 24765 24765
1662 8.46976 24765 24765
1663 8.46976 24765 24765
1664 8.46976 24765 24765
1665 8.46976 24765 24765
1666 8.46976 24765 24765
1667 8.46976 24765 24765
1668 8.46976 24765 24765
1669 8.46976 24765 24765
1670 8.46976 24765 24765
1671 8.46129 24765 24765
1672 8.46129 24765 24765
1673 8.46129 24765 24765
1674 8.46129 24765 24765
1675 8.46129 24765 24765
1676 8.46129 24765 24765
1677 8.46129 24765 24765
1678 8.46129 24765 24765
1679 8.46129 24765 24765
1680 8.46129 24765 24765
1681 8.45283 24765 24765
1682 8.45283 24765 24765
1683 8.45283 24765 24765
1684 8.45283 24765 24765
1685 8.45283 24765 24765
1686 8.45283 24765 24765
1687 8.45283 24765 24765
1688 8.45283 24765 24765
1689 8.45283 24765 24765
1690 8.45283 24765 24765
1691 8.44437 24765 24765
1692 8.44437 24765 24765
1693 8.44437 24765 24765
1694 8.44437 24765 24765
1695 8.44437 24765 24765
1696 8.44437 24765 24765
1697 8.44437 24765 24765
1698 8.44437 24765 24765
1699 8.44437 24765 24765
1700 8.44437 24765 24765
1701 8.43593 24765 24765
1702 8.43593 24765 24765
1703 8.43593 24765 24765
1704 8.43593 24765 24765
1705 8.43593 24765 24765
1706 8.43593 24765 24765
1707 8.43593 24765 24765
1708 8.43593 24765 24765
1709 8.43593 24765 24765
1710 8.43593 24765 24765
1711 8.42749 24765 24765
1712 8.42749 24765 24765
1713 8.42749 24765 24765
1714 8.42749 24765 24765
1715 8.42749 24765 24765
1716 8.42749 24765 24765
1717 8.42749 24765 24765
1718 8.42749 24765 24765
1719 8.42749 24765 24765
1720 8.42749 24765 24765
1721 8.41907 24765 24765
1722 8.41907 24765 24765
1723 8.41907 24765 24765
1724 8.41907 24765 24765
1725 8.41907 24765 24765
1726 8.41907 24765 24765
1727 8.41907 24765 24765
1728 8.41907 24765 24765
1729 8.41907 24765 24765
1730 8.41907 24765 24765
1731 8.41065 24765 24765
1732 8.41065 24765 24765
1733 8.41065 24765 24765
1734 8.41065 24765 24765
1735 8.41065 24765 24765
1736 8.41065 24765 24765
1737 8.41065 24765 24765
1738 8.41065 24765 24765
1739 8.41065 24765 24765
1740 8.41065 24765 24765
1741 8.40224 24765 24765
1742 8.40224 24765 24765
1743 8.40224 24765 24765
1744 8.40224 24765 24765
1745 8.40224 24765 24765
1746 8.40224 24765 24765
1747 8.40224 24765 24765
1748 8.40224 24765 24765
1749 8.40224 24765 24765
1750 8.40224 24765 24765
1751 8.39384 24765 24765
1752 8.39384 24765 24765
1753 8.39384 24765 24765
1754 8.39384 24765 24765
1755 8.39384 24765 24765
1756 8.39384 24765 24765
1757 8.39384 24765 24765
1758 8.39384 24765 24765
1759 8.39384 24765 24765
1760 8.39384 24765 24765
1761 8.38544 24765 24765
1762 8.38544 24765 24765
1763 8.38544 24765 24765
1764 8.38544 24765 24765
1765 8.38544 24765 24765
1766 8.38544 24765 24765
1767 8.38544 24765 24765
1768 8.38544 24765 24765
1769 8.38544 24765 24765
1770 8.38544 24765 24765
1771 8.37706 24765 24765
1772 8.37706 24765 24765
1773 8.37706 24765 24765
1774 8.37706 24765 24765
1775 8.37706 24765 24765
1776 8.37706 24765 24765
1777 8.37706 24765 24765
1778 8.37706 24765 24765
1779 8.37706 24765 24765
1780 8.37706 24765 24765
1781 8.36868 24765 24765
1782 8.36868 24765 24765
1783 8.36868 24765 24765
1784 8.36868 24765 24765
1785 8.36868 24765 24765
1786 8.36868 24765 24765
1787 8.36868 24765 24765
1788 8.36868 24765 24765
1789 8.36868 24765 24765
1790 8.36868 24765 24765
1791 8.36031 24765 24765
1792 8.36031 24765 24765
1793 8.36031 24765 24765
1794 8.36031 24765 24765
1795 8.36031 24765 24765
1796 8.36031 24765 24765
1797 8.36031 24765 24765
1798 8.36031 24765 24765
1799 8.36031 24765 24765
1800 8.36031 24765 24765
1801 8.35195 24765 24765
1802 8.35195 24765 24765
1803 8.35195 24765 24765
1804 8.35195 24765 24765
1805 8.35195 24765 24765
1806 8.35195 24765 24765
1807 8.35195 24765 24765
1808 8.35195 24765 24765
1809 8.35195 24765 24765
1810 8.35195 24765 24765
1811 8.3436 24765 24765
1812 8.3436 24765 24765
1813 8.3436 24765 24765
1814 8.3436 24765 24765
1815 8.3436 24765 24765
1816 8.3436 24765 24765
1817 8.3436 24765 24765
1818 8.3436 24765 24765
1819 8.3436 24765 24765
1820 8.3436 24765 24765
1821 8.33525 24765 24765
1822 8.33525 24765 24765
1823 8.33525 24765 24765
1824 8.33525 24765 24765
1825 8.33525 24765 24765
1826 8.33525 24765 24765
1827 8.33525 24765 24765
1828 8.33525 24765 24765
1829 8.33525 24765 24765
1830 8.33525 24765 24765
1831 8.32692 24765 24765
1832 8.32692 24765 24765
1833 8.32692 24765 24765
1834 8.32692 24765 24765
1835 8.32692 24765 24765
1836 8.32692 24765 24765
1837 8.32692 24765 24765
1838 8.32692 24765 24765
1839 8.32692 24765 24765
1840 8.32692 24765 24765
1841 8.31859 24765 24765
1842 8.31859 24765 24765
1843 8.31859 24765 24765
1844 8.31859 24765 24765
1845 8.31859 24765 24765
1846 8.31859 24765 24765
1847 8.31859 24765 24765
1848 8.31859 24765 24765
1849 8.31859 24765 24765
1850 8.31859 24765 24765
1851 8.31027 24765 24765
1852 8.31027 24765 24765
1853 8.31027 24765 24765
1854 8.31027 24765 24765
1855 8.31027 24765 24765
